name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2020-03-01T00:00:00,-0.8,-5.4,-6.2,67.19,0,0,,0,0,,14.8,170,1018.9,38.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-03-01T01:00:00,-0.6,-5,-6.5,64.3,0,0,,0,0,,14.8,175,1018.4,44,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-03-01T02:00:00,-0.2,-4.4,-6.6,62.07,0,0,,0,0,,13.9,180,1017.3,78.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-03-01T03:00:00,-0.1,-4.8,-6.5,62.07,0,0,,0,0,,17,177,1016.3,52.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-03-01T04:00:00,-0.3,-5.1,-6.5,62.97,0,0,,0,0,,17,170,1015.5,78.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-03-01T05:00:00,0.8,-4.4,-6.2,59.88,0,0,,0,0,,20.9,179,1014.8,78.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-03-01T06:00:00,0.8,-4.3,-5.6,62.31,0,0,,0,0,37.1,20.7,180,1013.5,74.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-03-01T07:00:00,1.5,-3.5,-4.8,62.98,0,0,,0,0,,21.6,188,1012.7,79.8,16,24,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-03-01T08:00:00,3.2,-1.8,-4.2,58.45,0,0,,0,0,46,25.6,188,1011.9,81.4,16,100,0.4,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-03-01T09:00:00,5.9,1.4,-3.2,51.94,0,0,,0,0,49.5,27.8,193,1011.1,50.7,16,333,1.2,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-03-01T10:00:00,7.3,3.1,-2.1,51,0,0,,0,0,50.8,30.7,200,1010.8,12.6,16,522,1.9,5,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-03-01T11:00:00,9.5,6.3,-0.7,48.83,0,0,,0,0,48.2,25.8,202,1010.1,66.5,16,636,2.3,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
