name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2019-01-01T00:00:00,2,-2.1,0.6,90.52,0,0,,0,0,,15.7,298,1014.9,66.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2019-01-01T01:00:00,1.9,-2.1,0.3,89.43,0,0,,0,0,,15.5,322,1015.8,87.1,15.6,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2019-01-01T02:00:00,1.8,-2.8,-0.2,86.51,0,0,,0,0,,18.7,327,1017.8,94,15.4,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2019-01-01T03:00:00,1.2,-2.6,-0.3,89.54,0,0,,0,0,,13.7,335,1019.3,94,11,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2019-01-01T04:00:00,0.9,-3.3,-0.9,87.57,0,0,,0,0,,14.9,332,1020.5,98.5,10.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2019-01-01T05:00:00,0.2,-3.8,-1.2,90.36,0.068,100,"rain,snow",0,0,,13.2,358,1021.2,82.7,6.6,0,0,0,,"Snow, Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2019-01-01T06:00:00,-0.3,-5.3,-2,88.37,7.201,100,"rain,snow",0,0,,17.9,12,1022.7,81.9,10.8,0,0,0,,"Snow, Rain, Partially cloudy",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2019-01-01T07:00:00,-0.9,-6.5,-3.3,84.29,0,0,,0,0,31.7,20.9,10,1024.2,98.5,9.8,5,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,AN196,74466504838,KPWK"
chicago,2019-01-01T08:00:00,-0.9,-6,-3.8,80.8,0,0,,0,0,,17.7,11,1025,100,16,8,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2019-01-01T09:00:00,-1.1,-5.9,-3.5,83.49,0,0,,0,0,,15.9,350,1026,100,16,23,0.1,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
