name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2017-01-01T00:00:00,-3.6,-7.1,-7.1,76.43,0,0,,0,0,,8.5,260,1016.1,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T01:00:00,-4.2,-7,-7.7,77.15,0,0,,0,0,,6.1,257,1016.6,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T02:00:00,-4.6,-4.6,-8,77.55,0,0,,0,0,,0,0,1017.2,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T03:00:00,-4.7,-8,-7.5,80.81,0,0,,0,0,,7.3,202,1017.9,0,15.8,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T04:00:00,-5.3,-9.7,-8.2,80.4,0,0,,0,0,,10.1,202,1018.3,18,15.1,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T05:00:00,-5.9,-9.9,-8.2,83.77,0,0,,0,0,,8.7,207,1018.9,0,13.8,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T06:00:00,-6.3,-11,-8.5,84.56,0,0,,0,0,,10.5,201,1019.7,0,15.1,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T07:00:00,-6,-10.8,-8.3,83.75,0,0,,0,0,,11,212,1020.4,0,14.6,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T08:00:00,-5.9,-9.9,-8.2,84.11,0,0,,0,0,,8.6,238,1021,0,15,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T09:00:00,-3.7,-6.5,-6.8,78.94,0,0,,0,0,,6.6,206,1021.2,0,15.3,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T10:00:00,-1.5,-4.4,-6.4,69.34,0,0,,0,0,,7.7,317,1021.1,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T11:00:00,0.3,-2.8,-6.2,61.74,0,0,,0,0,,9.4,195,1021.2,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T12:00:00,2.3,-1.9,-6.6,51.67,0,0,,0,0,29.5,17.2,204,1021.4,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T13:00:00,2.9,-1,-6.5,50.03,0,0,,0,0,,16.2,195,1021,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T14:00:00,3.7,0.5,-7.1,44.88,0,0,,0,0,,13.4,207,1020.9,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T15:00:00,3.9,1.1,-7.2,44.26,0,0,,0,0,,10.7,193,1020.8,41,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T16:00:00,3.9,3.9,-7.9,41.86,0,0,,0,0,,0,0,1020.4,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T17:00:00,2.3,2.3,-7.7,47.94,0,0,,0,0,,0,0,1021.4,78.4,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T18:00:00,2.3,2.3,-7.1,49.56,0,0,,0,0,,0,0,1022.3,61.7,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T19:00:00,1.3,-0.1,-6.9,54.4,0,0,,0,0,,4.9,63,1022.7,73.8,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T20:00:00,1.2,-2.1,-6.4,57.09,0,0,,0,0,,11,84,1021.9,73.8,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T21:00:00,1,-2.7,-5.3,62.59,0,0,,0,0,,12.4,101,1021.8,61.7,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T22:00:00,0.7,-2.3,-5,65.78,0,0,,0,0,,9.4,80,1022,54.4,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-01T23:00:00,0.5,-2.6,-4.7,68.6,0,0,,0,0,,9.4,56,1021.9,33.1,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T00:00:00,-0.5,-4.2,-4.5,74.18,0,0,,0,0,,11.5,60,1021,30.9,15.8,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T01:00:00,-0.4,-3.9,-4.2,75.48,0,0,,0,0,,10.2,68,1020.9,6.2,15.3,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T02:00:00,-1.1,-3.8,-4.6,76.89,0,0,,0,0,,7.3,63,1021.5,0,15,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T03:00:00,-0.9,-3.8,-4.1,78.72,0,0,,0,0,,8.2,72,1021.5,0,15.1,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T04:00:00,-0.9,-4.6,-3.9,79.83,0,0,,0,0,,11,51,1020.8,0,14.5,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T05:00:00,0.7,-2.9,-2.6,78.87,0,0,,0,0,,11.9,68,1020.4,0,13.2,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T06:00:00,1.7,-1.5,-1.6,79,0,0,,0,0,,10.9,75,1020.8,81.6,15,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T07:00:00,1.5,-1.4,-1.7,78.97,0,0,,0,0,,9.6,86,1020.6,78.3,15,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T08:00:00,2,-0.6,-1.6,76.74,0,0,,0,0,,8.9,79,1020.4,66.2,14.7,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T09:00:00,2.6,0.6,-1.2,75.76,0,0,,0,0,,7.2,101,1020.5,84.7,13,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T10:00:00,3.4,0.5,-0.4,76.3,0,0,,0,0,,11.1,102,1020.3,99.3,11.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T11:00:00,3.9,0.5,0.8,80.65,0,0,,0,0,,14.3,97,1018.9,100,10.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T12:00:00,4.3,1.1,0.7,77.2,0,0,,0,0,,13.9,79,1017.1,100,6.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T13:00:00,3.8,1.5,1,81.86,0,0,,0,0,,8.8,67,1017.1,100,3.4,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T14:00:00,3.5,1,1.6,87.57,0.69,100,rain,0,0,,9.6,35,1016.8,100,2.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T15:00:00,3.7,1.5,2,88.97,0.579,100,rain,0,0,,8.2,100,1016.4,94.7,4.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T16:00:00,3.7,1.1,1.9,88,0.196,100,rain,0,0,,9.8,63,1016.5,100,3.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T17:00:00,3.7,0.9,2.2,90.07,0.523,100,rain,0,0,,10.9,46,1015.3,96.2,2.5,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T18:00:00,4,1.2,2.9,92.19,0.196,100,rain,0,0,,11.2,63,1015.2,100,2.5,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T19:00:00,4.2,1,3,91.81,0.196,100,rain,0,0,,13.3,84,1014.5,100,3.4,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T20:00:00,4.5,1.8,3.3,91.58,0,0,,0,0,,11.7,89,1013.4,96.2,3.2,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T21:00:00,4.5,2.1,3.2,90.85,0,0,,0,0,,10.3,92,1013.3,100,3.2,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T22:00:00,4.1,1.6,3,92.2,0.018,100,rain,0,0,,10.2,82,1012.7,100,2.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-02T23:00:00,4.1,1.9,3.3,94.35,0.086,100,rain,0,0,,9,91,1012.3,100,4.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-03T00:00:00,4.1,2.7,3.4,94.75,0,0,,0,0,,6.2,63,1011.9,100,3.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-03T01:00:00,4.1,2.7,3.2,93.99,0,0,,0,0,,6.2,38,1011.2,100,3.4,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-03T02:00:00,4,4,3.3,95.11,0,0,,0,0,,3.5,78,1010.6,100,3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-03T03:00:00,4.4,3.1,3.2,91.57,0,0,,0,0,,5.9,31,1010.4,100,2.6,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-03T04:00:00,4.4,4.4,3.7,94.86,0,0,,0,0,,1.7,356,1009.7,100,3.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-01-03T05:00:00,4.4,4.4,3.4,92.7,0,0,,0,0,,1.9,7,1009.2,100,2.6,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
