name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2017-09-01T00:00:00,19.3,19.3,11.6,60.78,0,0,,0,0,,14.5,66,1019.9,44.2,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T01:00:00,18.7,18.7,10.7,59.72,0,0,,0,0,38.9,24.2,92,1020.4,36.6,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T02:00:00,18.4,18.4,10.1,58.77,0,0,,0,0,38.9,19.9,93,1020.3,29.6,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T03:00:00,17.3,17.3,11,66.71,0,0,,0,0,36.2,21.2,98,1020.6,33.1,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T04:00:00,16.3,16.3,10.4,67.68,0,0,,0,0,37.4,24,92,1021.2,33.1,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T05:00:00,15.7,15.7,9.3,65.78,0,0,,0,0,35.9,24.8,88,1021,69.5,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T06:00:00,15,15,8.4,64.48,0,0,,0,0,,22.9,81,1021.4,50.7,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T07:00:00,14.4,14.4,8.9,69.29,0,0,,0,0,35.3,24.3,88,1021.9,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T08:00:00,15.1,15.1,8.3,64.07,0,0,,0,0,33.5,25.3,87,1022.4,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T09:00:00,16.2,16.2,7.4,55.89,0,0,,0,0,38.6,28.2,87,1022.4,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T10:00:00,17.3,17.3,8.1,54.87,0,0,,0,0,38.3,26.5,63,1022.3,46.5,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T11:00:00,17.5,17.5,8.7,56.27,0,0,,0,0,36.5,23.7,85,1022,58.4,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T12:00:00,18.5,18.5,10,57.62,0,0,,0,0,37.1,20.3,85,1021.6,46.5,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T13:00:00,19.1,19.1,8.4,49.91,0,0,,0,0,33.5,20.3,85,1021.2,46.5,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T14:00:00,19.9,19.9,8.4,47.45,0,0,,0,0,33.5,22.8,44,1020.9,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T15:00:00,19.9,19.9,8.3,47.04,0,0,,0,0,33.9,21.4,52,1020.5,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-09-01T16:00:00,19.9,19.9,8.3,47.19,0,0,,0,0,29.5,26,51,1020.4,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
