name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2017-06-01T00:00:00,15.7,15.7,6.4,53.98,0,0,,0,0,,7.1,259,1015.8,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T01:00:00,15.6,15.6,6.2,53.64,0,0,,0,0,,9.8,252,1016.1,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T02:00:00,14.4,14.4,6.2,57.98,0,0,,0,0,,9,255,1016.3,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T03:00:00,13.7,13.7,6.4,61.01,0,0,,0,0,,9.1,259,1016.5,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T04:00:00,13,13,6.4,64.22,0,0,,0,0,,1.7,326,1016.6,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T05:00:00,12.2,12.2,6.2,66.95,0,0,,0,0,,0,0,1016.7,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T06:00:00,13,13,6.7,65.59,0,0,,0,0,,5.2,258,1017.3,6.2,16,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T07:00:00,14.6,14.6,7,60.41,0,0,,0,0,,5.6,337,1017.9,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T08:00:00,17.2,17.2,7.8,54.04,0,0,,0,0,,1.2,8,1018.3,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T09:00:00,18.7,18.7,7.8,49.25,0,0,,0,0,,0.6,345,1018.8,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T10:00:00,21.1,21.1,6.8,39.47,0,0,,0,0,,0,0,1018.9,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T11:00:00,22.9,22.9,5.4,32.18,0,0,,0,0,,14.2,313,1018.8,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T12:00:00,23.9,23.9,3.9,27.35,0,0,,0,0,,14.4,290,1018.3,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-06-01T13:00:00,24.9,24.9,3.8,25.62,0,0,,0,0,,11,306,1017.9,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
