name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2020-05-01T00:00:00,6.5,4.6,1.6,70.59,0,0,,0,0,,9.7,316,1014.4,0,16,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T01:00:00,6.3,6.3,2.2,74.93,0,0,,0,0,,1.2,334,1014.4,0,16,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T02:00:00,5,5,1.7,79.29,0,0,,0,0,,1.7,322,1014.8,0,16,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T03:00:00,4.4,4.4,1.6,82.06,0,0,,0,0,,0,0,1015.2,0,16,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T04:00:00,4.4,4.4,2,84.46,0,0,,0,0,,1.2,322,1015.6,0,16,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T05:00:00,4.2,4.2,2.3,87.75,0,0,,0,0,,1.2,319,1015.7,0,16,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T06:00:00,3.7,3.7,1.8,87.46,0,0,,0,0,,1.7,322,1016.3,24.2,16,12,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T07:00:00,5.3,5.3,3,85.04,0,0,,0,0,,0,0,1017.5,24.2,16,93,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T08:00:00,9,8.3,2.6,63.96,0,0,,0,0,,6.2,292,1018.3,24.2,16,312,1.1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T09:00:00,11.3,11.3,1.2,49.76,0,0,,0,0,,1.2,303,1018.3,24.2,16,525,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
