name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2018-10-01T00:00:00,14.8,14.8,12.3,85.39,0.167,100,rain,0,0,,19.8,44,1021.9,100,13.4,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-10-01T01:00:00,14.6,14.6,12.7,88.44,0.188,100,rain,0,0,,15.9,40,1022.1,100,10.9,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-10-01T02:00:00,14.6,14.6,12.6,87.59,0.342,100,rain,0,0,,15.2,48,1022,100,15.3,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-10-01T03:00:00,14.6,14.6,12.1,84.81,0.077,100,rain,0,0,,18.2,58,1021.9,100,16,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-10-01T04:00:00,14.2,14.2,11.8,85.69,0,0,,0,0,,19.1,57,1022.2,100,16,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-10-01T05:00:00,14.2,14.2,11.8,85.69,0,0,,0,0,,13.4,63,1022.3,100,16,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-10-01T06:00:00,13.9,13.9,11.8,87.53,0,0,,0,0,,13.1,58,1022.5,100,16,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-10-01T07:00:00,14.4,14.4,11.8,84.74,0,0,,0,0,,13.2,69,1022.9,100,16,8,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-10-01T08:00:00,14.8,14.8,12.1,84.23,0,0,,0,0,,12.9,45,1023.4,100,14.7,26,0.1,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-10-01T09:00:00,15.3,15.3,12.3,82.68,0,0,,0,0,,15.3,81,1023,100,14.7,67,0.2,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-10-01T10:00:00,15.5,15.5,12.8,83.8,0,0,,0,0,,10.5,84,1022.7,100,14.7,106,0.4,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-10-01T11:00:00,16.4,16.4,13.2,81.27,0,0,,0,0,,3.2,47,1022.7,100,14.7,115,0.4,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-10-01T12:00:00,17.9,17.9,13.6,76.08,0,0,,0,0,,4.6,120,1022.1,100,14.7,394,1.4,4,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-10-01T13:00:00,19.9,19.9,14.5,71.47,0,0,,0,0,,3,33,1021.2,94,14.7,368,1.3,4,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-10-01T14:00:00,21,21,15.1,69.06,0,0,,0,0,,9.9,168,1019.9,98.7,14,313,1.1,3,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
