name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2018-07-01T00:00:00,28.5,31.8,22.8,71.53,0,0,,0,0,,14.1,198,1012.5,44,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-07-01T01:00:00,28,31,22.6,72.87,0,0,,0,0,,13,191,1012.3,47.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-07-01T02:00:00,27.5,30.2,22.6,74.96,0,0,,0,0,,10.6,205,1012.5,47.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-07-01T03:00:00,26.8,29.2,22.6,77.86,0,0,,0,0,,11.4,171,1011.7,72.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-07-01T04:00:00,26.3,26.3,22.2,78.43,0,0,,0,0,,13,180,1011.4,69.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-07-01T05:00:00,26.2,26.2,22.2,78.71,0,0,,0,0,,9.8,175,1011.5,78.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-07-01T06:00:00,26.2,26.2,22.6,81.08,0,0,,0,0,,14.1,185,1011.4,52.9,16,18,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-07-01T07:00:00,26.1,26.1,22.6,81.31,0,0,,0,0,,15.1,181,1011.6,78.4,16,31,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-07-01T08:00:00,27.3,30,22.8,76.68,0,0,,0,0,29.5,18.9,178,1011.3,78.4,16,188,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-07-01T09:00:00,29.6,33.9,23.3,68.93,0,0,,0,0,34.1,21.9,177,1010.7,78.4,16,396,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
