name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2017-02-01T00:00:00,2,-2.4,-2,74.48,0,0,,0,0,31.7,17.9,252,1014.2,62.7,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T01:00:00,1.9,-2.2,-1.6,77.32,0,0,,0,0,33.5,16.2,248,1014.3,65.7,14.7,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T02:00:00,1.8,-2.4,-2,75.84,0,0,,0,0,,16.5,263,1015,63.1,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T03:00:00,1.5,-2.5,-2,77.63,0,0,,0,0,,14.7,270,1015.2,58.3,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T04:00:00,1.4,-2.9,-2,77.62,0,0,,0,0,,16.5,273,1014.9,65.1,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T05:00:00,1.5,-2.6,-2.1,76.64,0,0,,0,0,,15.4,284,1015.3,79.7,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T06:00:00,0.8,-3.3,-2.5,79.09,0,0,,0,0,,14.1,296,1016,68,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T07:00:00,0.1,-3.1,-3,79.54,0,0,,0,0,,10.1,295,1016.8,50.7,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T08:00:00,0.4,-3.2,-2.7,79.83,0,0,,0,0,,11.6,293,1017.7,64.4,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T09:00:00,0.8,-3.9,-3.2,74.53,0,0,,0,0,,17.9,307,1018.4,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T10:00:00,1.4,-2.9,-4.4,65.21,0,0,,0,0,27.7,16.3,315,1018.6,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T11:00:00,2.2,-1,-5.4,57.55,0,0,,0,0,,11.4,310,1019.1,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T12:00:00,2.6,-2.3,-6.7,50.13,0,0,,0,0,35.3,22.7,307,1019,85.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T13:00:00,3.1,-1.3,-7,47.49,0,0,,0,0,,19.5,283,1018.7,89,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T14:00:00,3,-2.3,-7.4,46.39,0,0,,0,0,38.1,26.9,270,1018.8,87.4,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T15:00:00,2.7,-2,-6.2,51.86,0,0,,0,0,46.3,21.1,277,1019.2,73.9,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T16:00:00,2.6,-2.3,-7.6,47.14,0,0,,0,0,37.6,22.6,273,1019.8,69.3,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T17:00:00,1.3,-4.6,-11,39.39,0,0,,0,0,46.9,29.3,290,1020.6,65,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T18:00:00,0.2,-5.6,-11.9,39.82,0,0,,0,0,36.4,24.5,288,1021.1,50.7,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T19:00:00,-0.5,-6,-11,44.81,0,0,,0,0,,21.3,292,1022.1,36.1,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T20:00:00,-1.4,-7.9,-10.7,49.17,0,0,,0,0,37.9,26.4,289,1023,47.9,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-02-01T21:00:00,-2.5,-9,-9.7,57.51,0,0,,0,0,39.6,24.5,292,1023.8,55.5,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
