name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2017-05-01T00:00:00,10,7.5,9.7,98.27,9.524,100,rain,0,0,39.4,19,271,1001.1,94,4.6,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T01:00:00,9.1,7.1,8.9,98.25,1.157,100,rain,0,0,,12.7,360,999.7,73.7,14.7,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T02:00:00,9.1,7.2,8.9,98.25,1.147,100,rain,0,0,,12.4,37,998.3,87.2,16,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T03:00:00,10.6,10.6,10.3,98.27,0,0,,0,0,,11.2,98,997.5,98.5,15.5,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T04:00:00,9.7,8.1,9.7,100,0,0,,0,0,,11.1,88,996.3,41.3,11,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T05:00:00,11.6,11.6,10.3,92.18,0,0,,0,0,,13.4,227,996.4,68.3,12.4,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T06:00:00,11.1,11.1,8.6,84.59,0,0,,0,0,,15.5,235,997,64.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T07:00:00,10.4,10.4,6.8,78.4,0,0,,0,0,34.4,18.8,233,997.8,63.1,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T08:00:00,10.9,10.9,6.6,74.96,0,0,,0,0,,11.9,211,997.8,89.6,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T09:00:00,12,12,6.2,67.71,0,0,,0,0,31.7,20.5,210,997.2,84.4,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T10:00:00,12.9,12.9,6.1,63.54,0,0,,0,0,41.8,28.9,196,996.9,60.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T11:00:00,13.3,13.3,5.9,60.82,0,0,,0,0,43.5,29.7,208,996.7,61.6,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T12:00:00,13.2,13.2,5.8,61.04,0,0,,0,0,39.4,26.7,207,996.4,69.4,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T13:00:00,13,13,5,58.48,0,0,,0,0,47.2,29.1,208,995.9,69.4,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T14:00:00,11,11,6.4,73.39,0,0,,0,0,56.3,31.5,218,996.8,62.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T15:00:00,11.2,11.2,7.3,76.63,0.395,100,rain,0,0,50.7,29,205,996.6,57.7,16,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T16:00:00,10.8,10.8,6.8,76.69,1.829,100,rain,0,0,52.4,34.6,222,996.7,62.2,14.7,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T17:00:00,11.8,11.8,7.1,72.79,0,0,,0,0,44.1,27.9,216,996.5,63.8,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T18:00:00,11.3,11.3,7.8,79.39,0.615,100,rain,0,0,48,27.4,212,997.2,66.2,10.8,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T19:00:00,9.9,6.4,8.1,88.73,1.849,100,rain,0,0,54.7,30.6,222,997.8,65.7,9.6,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T20:00:00,9.7,6.3,7.2,84.12,0.62,100,rain,0,0,46.2,29.1,231,998.3,71.8,10.3,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T21:00:00,8.8,5.3,6.8,87.6,0.196,100,rain,0,0,45.7,26.5,237,998.9,70.7,8.5,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T22:00:00,8.2,4.3,5.9,85.49,0,0,,0,0,41.9,28.7,236,999.3,65.7,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-01T23:00:00,7.9,4.1,4.7,80.71,0,0,,0,0,44,25.8,236,999.2,81.9,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T00:00:00,7.6,3.5,4.1,78.81,0,0,,0,0,46.1,29,243,999.1,90.4,16,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T01:00:00,7.1,3.2,3.9,80.09,0.036,100,rain,0,0,47.5,24.9,243,999.3,90.4,15.4,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T02:00:00,6.6,2.6,3.6,81.1,0,0,,0,0,45.4,25.9,249,999.5,87.2,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T03:00:00,6.4,1.7,3,79.19,0.036,100,rain,0,0,47,32.4,247,999.4,84.2,13.7,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T04:00:00,5.7,1.1,3.4,84.97,1.235,100,rain,0,0,39.1,28.1,262,1000,64.2,15,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T05:00:00,5.7,1.7,3.4,85.18,0.232,100,rain,0,0,38.4,22.1,261,1000.9,78.1,9.5,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T06:00:00,5.6,0.7,3.2,84.56,0.196,100,rain,0,0,45.5,31.2,260,1001.6,84.2,14,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T07:00:00,5.5,0.8,2.9,83.39,0.264,100,rain,0,0,44.9,29.6,261,1002.7,91.8,16,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T08:00:00,5.7,1.2,3.2,84.11,0,0,,0,0,40.7,26.5,263,1003.5,94,16,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T09:00:00,6.6,2.4,3.2,78.92,0,0,,0,0,45.6,27.2,268,1004.4,86.4,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T10:00:00,7.6,3.6,2.7,71.3,0,0,,0,0,50.4,27.2,273,1005,79.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T11:00:00,8,3.8,2.1,66.53,0,0,,0,0,47.5,31.2,276,1006,81.9,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T12:00:00,8.3,4.3,2.4,66.41,0,0,,0,0,49.9,31,277,1007.2,78.3,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T13:00:00,8.4,4.3,2.2,65.06,0,0,,0,0,51,32,267,1008.2,97.8,16,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T14:00:00,9.4,6,2.8,63.45,0,0,,0,0,42.9,27,282,1009.1,87.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T15:00:00,9.8,6.2,2.6,61.07,0,0,,0,0,41.7,31,273,1010,74,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T16:00:00,9.1,6,3.4,67.52,0,0,,0,0,50.5,22.6,284,1010.9,71.8,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T17:00:00,9.5,6.2,2.9,63.51,0,0,,0,0,41.2,26.1,273,1011.9,75,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T18:00:00,9.2,6.6,3.3,66.67,0,0,,0,0,41.5,18.1,277,1012.9,90.4,16,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T19:00:00,8.8,6.4,3.6,70.02,0,0,,0,0,,15.4,293,1013.8,80.7,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T20:00:00,8.5,5.7,3.4,70.28,0.036,100,rain,0,0,,18.4,298,1014.8,67.3,16,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T21:00:00,8.5,6,3.1,68.67,0,0,,0,0,,16.3,315,1015.9,92.8,16,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T22:00:00,8.5,6.3,3.1,68.67,0,0,,0,0,,13.8,318,1016.9,92.8,16,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-02T23:00:00,7.6,6.3,3,72.67,0,0,,0,0,,7.7,271,1017.5,90.3,16,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-03T00:00:00,6.6,6.6,3.4,79.59,0,0,,0,0,,4.8,283,1017.7,38,16,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-03T01:00:00,5.9,4.2,3.1,82.51,0,0,,0,0,,7.9,283,1018.3,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-03T02:00:00,5.4,3.3,2.8,83.26,0,0,,0,0,,9.3,286,1018.6,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-03T03:00:00,4.8,3.1,2.6,86.1,0,0,,0,0,,7.1,306,1019,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-03T04:00:00,4.5,4.5,1.9,83.46,0,0,,0,0,,1.2,352,1019.4,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-03T05:00:00,3,3,1.6,90.31,0,0,,0,0,,0,0,1019.7,0,16,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2017-05-03T06:00:00,3.3,3.3,1.8,90.33,0,0,,0,0,,0,0,1020.7,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
