name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2018-08-01T00:00:00,20.7,20.7,18.1,85.3,0,0,,0,0,,3.5,0,1014,78.4,13.4,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-01T01:00:00,20.1,20.1,17.6,85.33,0,0,,0,0,,7.3,242,1013.8,29.4,14,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-01T02:00:00,19.4,19.4,17.5,88.8,0,0,,0,0,,4.9,274,1013.9,24.2,8.3,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-01T03:00:00,18.6,18.6,16.6,87.9,0,0,,0,0,,7.8,243,1013.9,6.2,10.3,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-01T04:00:00,18.2,18.2,15.8,85.85,0,0,,0,0,,6.2,243,1013.9,0,11.4,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-01T05:00:00,17.6,17.6,15.8,88.78,0,0,,0,0,,6.7,243,1014.1,24.2,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-01T06:00:00,17.6,17.6,15.7,88.67,0,0,,0,0,,5.2,247,1014.3,24.2,11.4,7,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T07:00:00,19,19,15.9,82.14,0,0,,0,0,,6.7,250,1014.4,44,16,30,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T08:00:00,21.1,21.1,15.8,71.87,0,0,,0,0,,10.9,260,1014.7,44,16,190,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T09:00:00,23.5,23.5,16,62.46,0,0,,0,0,,10.9,273,1014.6,44,16,326,1.2,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T10:00:00,26.1,26.1,14.9,50.2,0,0,,0,0,,11.6,253,1014.6,69.5,16,647,2.3,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T11:00:00,26.9,27.2,14.9,47.96,0,0,,0,0,,13.4,248,1014.5,78.4,16,752,2.7,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T12:00:00,28.2,28.3,15.4,45.57,0,0,,0,0,,16.3,252,1014.1,65,15.5,572,2.1,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T13:00:00,28.4,28.1,13.9,40.88,0,0,,0,0,27.7,12.5,230,1013.6,65,16,473,1.7,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T14:00:00,28.8,28.4,14,40.28,0,0,,0,0,,14.4,245,1013.1,78.4,15.5,93,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T15:00:00,28.3,28.2,14.7,43.69,0,0,,0,0,36.1,25.5,248,1012.8,75.6,16,110,0.4,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T16:00:00,25.1,25.1,16.7,59.69,0.523,100,rain,0,0,36.6,22.4,257,1013.4,84.4,15.5,57,0.2,1,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T17:00:00,25.8,25.8,16,54.89,0,0,,0,0,,10.5,183,1013.5,81.7,16,85,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T18:00:00,26.2,26.2,16.9,56.72,0,0,,0,0,48.1,15.3,202,1013.3,68.3,15.5,56,0.2,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T19:00:00,26.2,26.2,16.8,56.15,0,0,,0,0,,10.7,196,1012.6,78.4,16,15,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T20:00:00,24.9,24.9,17.5,63.84,0,0,,0,0,,9.2,189,1012.9,75.6,16,5,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-01T21:00:00,24.2,24.2,18.2,68.9,0.196,100,rain,0,0,,8.2,148,1013,81.7,16,0,0,0,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-01T22:00:00,23.7,23.7,18.2,71.31,0,0,,0,0,,8.7,184,1013.5,65,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-01T23:00:00,23.7,23.7,18.2,71.32,0,0,,0,0,27.7,10.8,198,1013.5,89,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-02T00:00:00,23.6,23.6,17.8,69.87,0,0,,0,0,,14.4,210,1013.6,64.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-02T01:00:00,23.5,23.5,17.8,70.35,0,0,,0,0,,15.4,210,1013.6,84.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-02T02:00:00,23,23,17.8,72.51,0,0,,0,0,,18.1,217,1013.4,98.7,16,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-02T03:00:00,22.3,22.3,17.6,74.8,0,0,,0,0,,13.9,217,1013.2,92.8,16,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-02T04:00:00,22,22,17.6,76.58,0,0,,0,0,,13.9,214,1013.5,84.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-02T05:00:00,21.4,21.4,17.6,79.2,0,0,,0,0,,11.6,191,1013.2,56.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-02T06:00:00,21.3,21.3,17.2,77.41,0,0,,0,0,,11.6,198,1013.5,52.9,16,11,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T07:00:00,21.4,21.4,16.7,74.64,0,0,,0,0,,14,200,1013.7,84.4,16,34,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T08:00:00,22.9,22.9,16.6,67.75,0,0,,0,0,,20.9,210,1013.8,78.4,16,191,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T09:00:00,23.9,23.9,17.2,66.45,0.09,100,rain,0,0,,21.2,217,1014,59.2,15,428,1.5,4,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T10:00:00,25.2,25.2,17.4,61.96,0.125,100,rain,0,0,,19.7,211,1013.6,51.9,16,660,2.4,7,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T11:00:00,27.4,28.2,17.3,54.11,0,0,,0,0,,16.9,235,1013.4,56.2,16,617,2.2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T12:00:00,28.8,29.5,17.5,50.47,0,0,,0,0,28.3,13,230,1013.1,89,16,522,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T13:00:00,29.3,30,17.6,49.35,0,0,,0,0,,11.8,250,1012.9,63.5,16,260,0.9,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T14:00:00,29.4,30.3,18.1,50.89,0,0,,0,0,35.3,21.7,248,1012.8,89,16,148,0.5,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T15:00:00,29.4,30.4,18.4,51.38,0,0,,0,0,31.7,21.2,264,1012.9,89,16,139,0.5,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T16:00:00,29.1,30.1,18.5,52.96,0,0,,0,0,,19.1,269,1012.6,75.6,16,99,0.4,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T17:00:00,28.9,29.6,17.5,50.29,0,0,,0,0,,10.2,300,1012.6,84.4,16,67,0.2,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T18:00:00,29,29,15.7,44.45,0,0,,0,0,,11.6,270,1012.8,75.5,16,76,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T19:00:00,28.2,28.3,15.4,45.67,0,0,,0,0,,3.2,316,1013.3,69.5,15.5,39,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T20:00:00,25.8,25.8,18.2,62.67,0,0,,0,0,,15.9,128,1014,72.8,16,11,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-02T21:00:00,24.7,24.7,18.6,69.1,0,0,,0,0,,10.2,85,1014.6,47.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-02T22:00:00,24.1,24.1,19.1,73.78,0,0,,0,0,,9.4,73,1014.9,24.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-02T23:00:00,23.5,23.5,19.7,79.26,0,0,,0,0,,7.1,59,1015,38.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-03T00:00:00,23.2,23.2,19.9,81.71,0,0,,0,0,,7.5,63,1015.1,48.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-03T01:00:00,23,23,19.4,79.92,0,0,,0,0,,5.2,91,1015.3,56.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-03T02:00:00,22.6,22.6,19.5,82.97,0,0,,0,0,,5.9,53,1015.1,24.2,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-03T03:00:00,22.3,22.3,19.5,84.2,0,0,,0,0,,0,0,1015,24.2,13.4,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-03T04:00:00,20.5,20.5,19.1,91.5,0,0,,0,0,,0,0,1015.4,24.2,12.8,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-03T05:00:00,19.9,19.9,18.3,90.33,0,0,,0,0,,3.5,274,1015.6,44.8,12.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-08-03T06:00:00,19.4,19.4,17.9,90.55,0,0,,0,0,,4.9,313,1016.1,44.8,10.8,5,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-03T07:00:00,20.1,20.1,18,87.68,0,0,,0,0,,3.5,289,1016.6,30.2,10.3,41,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2018-08-03T08:00:00,22.7,22.7,18.8,78.57,0,0,,0,0,,0,0,1016.8,38.9,11.2,244,0.9,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
