name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2018-12-01T00:00:00,2.7,-2.3,0.2,84.01,0,0,,0,0,,23.1,83,1016.4,100,7.3,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-12-01T01:00:00,2,-3,0.1,87.48,0,0,,0,0,,22.2,102,1016,100,5,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-12-01T02:00:00,2,-2.2,0.1,87.48,0,0,,0,0,,16.5,87,1015.2,100,4.3,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-12-01T03:00:00,2,-2.8,0.3,88.58,0,0,,0,0,25.9,20.5,91,1013.9,100,3.2,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-12-01T04:00:00,2.2,-3,0.8,90.22,0,0,,0,0,,24.3,78,1012.2,100,3.2,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-12-01T05:00:00,2.3,-2.7,0.8,90.11,0,0,,0,0,35.3,22.8,71,1011.2,100,3.3,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-12-01T06:00:00,2.9,-2,0.8,86.52,0,0,,0,0,35.3,23.4,77,1010,100,5.1,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2018-12-01T07:00:00,2.9,-1.7,0.8,86.16,0,0,,0,0,44.6,21.3,74,1009.1,100,8,3,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,AN196,74466504838,KPWK"
chicago,2018-12-01T08:00:00,3.2,-1.4,0.8,84.19,0.101,100,rain,0,0,42.5,22.2,87,1009.2,100,10,6,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-12-01T09:00:00,3.2,-2.5,1.6,89.24,3.25,100,rain,0,0,51.9,33.1,77,1006.3,100,3.5,9,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-12-01T10:00:00,3.7,-1.8,2.1,89.32,3.153,100,rain,0,0,54.7,31.9,68,1004.9,100,3.4,14,0.1,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2018-12-01T11:00:00,4.1,-0.8,2.6,89.97,5.333,100,rain,0,0,45.8,26.1,89,1004.3,100,8.9,13,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
